3,3B,3.3362215304527667,9.162906346120675,1.0202276479523382,0.6334551375486307,16.07054829152406,2.6513389444336615,1.2410980915274916,1.3644202234099794,0.7225987458765619,0.08318225887839632,0.08175431334625569,0.12544225888901167,-47.36589784817485,302.1110677082457,102.40288244482903
7,3B,2.277863239370057,9.668266064374745,0.8602198023428029,0.5772615847369231,23.121044672935135,2.6705993561478323,1.2946998008052935,1.1397516499070917,0.7676913242351838,0.31427400913674114,0.06314658550465174,0.10572368967872058,-86.3764683666022,349.0781282301534,116.98259641349179
6,3B,3.387394953441345,9.192672547417365,0.7863264151814915,0.6048781636703602,15.842971852960853,2.6416505172273093,1.3648283493234792,1.1336632290112816,0.7546062071343205,0.3612878145276851,0.08392902493915569,0.11926605898154302,-98.92984781089413,310.19589261922584,104.77495177639452
4,3B,2.4332042313824696,9.409913667162819,0.8072632352868605,0.5587950856347335,15.349845447875918,2.7282794693341454,1.2002956073477802,1.3517497667604572,0.7727633895187385,0.44212077951478557,0.08019932122808142,0.09293494601828652,-41.40739593241972,286.3488293502805,97.14909551521403
12,3B,2.3298977481411933,9.790718394572167,0.9406967784893401,0.6481622966703028,14.051376121323205,2.6824375964122806,1.2209776631403342,1.3224530157532874,0.7127546956990195,0.29297257838808005,0.072299143498734,0.11538889915608472,-105.31858819367987,303.3842011091959,102.86382562514898
23,3B,2.493141683258241,9.414517509115054,0.7578697514021221,0.5482484547307785,14.846194721065302,2.7464045099044285,1.2998957878801998,1.2974239091884012,0.704279335774091,0.3140427784620911,0.06884556896136133,0.09710762487136222,-102.4898667956907,302.71571283197807,102.70498561441521
20,3B,2.6890320844765827,9.426122723131742,0.9077012168126193,0.6814867241443511,20.45218331438131,2.740451996565086,1.2325668391887923,1.285871441321025,0.7733310592428497,0.03972544620179554,0.1015486722641103,0.12449972611467891,-9.06224147550327,313.63267268572355,105.76112007507992
21,3B,3.3771999772339703,9.115525577290251,0.9686255238158303,0.5430683157384907,18.398016518576238,2.744940721129558,1.213269445233977,1.3633249294983942,0.7732444787847276,0.12093113571204563,0.08123362446845493,0.1098043034655473,-65.59921568651768,314.0036650312357,105.8787143371701
1,3B,2.48480446447716,9.111716860334273,0.9449411379553351,0.7062811271572376,14.939836560708144,2.640466052921437,1.2856907830115778,1.1241455145998,0.7420754418561529,0.14690014330722548,0.09658337292609512,0.09353538351267968,-20.414909668834355,283.0131891248716,96.2607761734171
11,3B,2.7348338187442436,9.285567989156625,0.9704435470389499,0.6555317857686848,15.337105610846697,2.7496353255753423,1.2865171417652155,1.3859283059546976,0.7240851632159391,0.05187093792919632,0.08367447419574803,0.09072161526848364,-46.5051856340825,292.32836594219833,99.30528284324076
15,3B,2.1843453619347595,9.698731093123707,0.8584407400590828,0.612676423900778,19.915623174990856,2.7469822240325854,1.1374420175128412,1.3551492531124498,0.7220421275358205,0.36021873792786346,0.06549680467000188,0.11346138654094522,-27.203931281947376,312.07696202810877,105.55313619362188
