1,4A,3.44,10.108571428571429,1.03,0.6128571428571429,17.926524285714287,2.7085714285714286,1.2285714285714286,1.1,0.78,0.5,0.11,0.09,-109.088,0,100.53413182301799
2,4A,3.44,10.108571428571429,1.03,0.6128571428571429,17.926524285714287,2.8,1.2285714285714286,1.1,0.78,0.5,0.11,0.09,-109.088,0,100.12919888233179
3,4A,3.44,10.52,1.03,0.6128571428571429,17.926524285714287,2.8,1.2285714285714286,1.1,0.78,0.5,0.11,0.09,-109.088,0,100.06125915866639
4,4A,3.4171428571428573,10.52,1.03,0.6128571428571429,17.926524285714287,2.8,1.2285714285714286,1.1,0.78,0.5,0.11,0.09,-109.088,0,100.0634125590818
5,4A,3.4171428571428573,10.52,1.03,0.71,17.926524285714287,2.8,1.2285714285714286,1.1,0.78,0.5,0.11,0.09,-109.088,0,100.24162190029116
6,4A,3.4171428571428573,10.52,0.8357142857142857,0.71,17.926524285714287,2.8,1.2285714285714286,1.1,0.78,0.5,0.11,0.09,-109.088,0,100.02743671034975
7,4A,3.4171428571428573,10.52,0.8357142857142857,0.71,17.926524285714287,2.8,1.2285714285714286,1.1,0.7342857142857143,0.5,0.11,0.09,-109.088,0,100.28000624988405
8,4A,3.4171428571428573,10.52,0.8357142857142857,0.71,17.926524285714287,2.8,1.2285714285714286,1.1,0.7342857142857143,0.5,0.08142857142857143,0.09,-109.088,0,100.18586603407627
9,4A,3.4171428571428573,10.52,0.8357142857142857,0.71,24.34797,2.8,1.2285714285714286,1.1,0.7342857142857143,0.5,0.08142857142857143,0.09,-109.088,0,110.10488030381154
10,4A,3.4171428571428573,10.52,0.8357142857142857,0.71,24.34797,2.8,1.4,1.1,0.7342857142857143,0.5,0.08142857142857143,0.09,-109.088,0,110.06028913409816
11,4A,3.4171428571428573,10.52,0.8357142857142857,0.71,24.34797,2.8,1.4,1.1,0.7342857142857143,0.5,0.08142857142857143,0.09,-46.752,0,105.31929753559731
12,4A,3.4171428571428573,10.52,0.8357142857142857,0.71,24.34797,2.8,1.4,1.2714285714285714,0.7342857142857143,0.5,0.08142857142857143,0.09,-46.752,0,105.40917346819558
13,4A,3.4171428571428573,10.52,0.8357142857142857,0.71,24.34797,2.8,1.4,1.2714285714285714,0.7342857142857143,0.2142857142857143,0.08142857142857143,0.09,-46.752,0,105.73231793959664
14,4A,3.4171428571428573,10.52,0.8357142857142857,0.71,24.34797,2.8,1.4,1.2714285714285714,0.7342857142857143,0.2142857142857143,0.08142857142857143,0.11285714285714285,-46.752,0,105.83566010981983
15,4A,3.4,9.8,1.03,0.6371428571428571,19.531885714285714,2.8,1.1,1.2714285714285714,0.7342857142857143,0.2857142857142857,0.11,0.11285714285714285,-109.088,0,103.42981740167622
16,4A,3.4,9.8,1.03,0.6371428571428571,19.531885714285714,2.8,1.1,1.2714285714285714,0.7342857142857143,0.2857142857142857,0.08142857142857143,0.11285714285714285,-109.088,0,103.33567718603214
17,4A,3.4,9.8,1.03,0.54,19.531885714285714,2.8,1.1,1.2714285714285714,0.7342857142857143,0.2857142857142857,0.08142857142857143,0.11285714285714285,-109.088,0,103.15746784488644
18,4A,3.4,9.8,1.03,0.54,19.531885714285714,2.8,1.1,1.2714285714285714,0.78,0.2857142857142857,0.08142857142857143,0.11285714285714285,-109.088,0,102.9048983051957
19,4A,3.4,9.8,1.03,0.54,13.11044,2.8,1.1,1.2714285714285714,0.78,0.2857142857142857,0.08142857142857143,0.11285714285714285,-109.088,0,92.98588403531127
20,4A,3.4,9.8,1.03,0.54,13.11044,2.8,1.1,1.2714285714285714,0.78,0.0,0.08142857142857143,0.11285714285714285,-109.088,0,93.30902850664958
21,4A,3.4,9.8,1.03,0.54,13.11044,2.8,1.1,1.2714285714285714,0.78,0.0,0.08142857142857143,0.09,-109.088,0,93.20568633644095
22,4A,3.4,9.8,1.03,0.54,13.11044,2.8,1.1,1.1,0.78,0.0,0.08142857142857143,0.09,-109.088,0,93.11581040351618
23,4A,3.4,9.8,1.03,0.54,13.11044,2.8,1.2714285714285714,1.1,0.78,0.0,0.08142857142857143,0.09,-109.088,0,93.07121923354086
24,4A,3.4,10.211428571428572,1.03,0.54,13.11044,2.8,1.2714285714285714,1.1,0.78,0.0,0.08142857142857143,0.09,-109.088,0,93.00327951029018
25,4A,3.4,10.211428571428572,1.03,0.54,13.11044,2.7085714285714286,1.2714285714285714,1.1,0.78,0.0,0.08142857142857143,0.09,-109.088,0,93.40821245057984
26,4A,3.4,10.211428571428572,0.8357142857142857,0.54,13.11044,2.7085714285714286,1.2714285714285714,1.1,0.78,0.0,0.08142857142857143,0.09,-109.088,0,93.19402726061114
27,4A,3.4,10.211428571428572,0.8357142857142857,0.54,13.11044,2.7085714285714286,1.2714285714285714,1.1,0.78,0.0,0.08142857142857143,0.09,-46.752,0,88.45303566214395
28,4A,3.4228571428571426,10.211428571428572,0.8357142857142857,0.54,13.11044,2.7085714285714286,1.2714285714285714,1.1,0.78,0.0,0.08142857142857143,0.09,-46.752,0,88.45088226170398
29,4A,3.4,10.108571428571429,0.8357142857142857,0.6371428571428571,19.531885714285714,2.7314285714285713,1.2714285714285714,1.4,0.7457142857142857,0.2142857142857143,0.11,0.09,0.0,0,95.10875916944153
30,4A,3.4,10.52,0.8357142857142857,0.6371428571428571,19.531885714285714,2.7314285714285713,1.2714285714285714,1.4,0.7457142857142857,0.2142857142857143,0.11,0.09,0.0,0,95.04081944593108
31,4A,3.4,10.52,0.8357142857142857,0.6371428571428571,19.531885714285714,2.7314285714285713,1.2714285714285714,1.4,0.7,0.2142857142857143,0.11,0.09,0.0,0,95.29338898569333
32,4A,3.4,10.52,0.8357142857142857,0.6371428571428571,13.11044,2.7314285714285713,1.2714285714285714,1.4,0.7,0.2142857142857143,0.11,0.09,0.0,0,85.37437471578076
33,4A,3.4,10.52,0.8357142857142857,0.6371428571428571,13.11044,2.7314285714285713,1.2714285714285714,1.4,0.7,0.2142857142857143,0.11,0.11285714285714285,0.0,0,85.47771688607284
34,4A,3.4,10.52,0.8357142857142857,0.6371428571428571,13.11044,2.7314285714285713,1.1,1.4,0.7,0.2142857142857143,0.11,0.11285714285714285,0.0,0,85.52230805601502
35,4A,3.4,10.52,0.8357142857142857,0.54,13.11044,2.7314285714285713,1.1,1.4,0.7,0.2142857142857143,0.11,0.11285714285714285,0.0,0,85.3440987148409
36,4A,3.4,10.52,0.8357142857142857,0.54,13.11044,2.7314285714285713,1.1,1.4,0.7,0.5,0.11,0.11285714285714285,0.0,0,85.02095424361286
37,4A,3.4,10.52,1.03,0.54,13.11044,2.7314285714285713,1.1,1.4,0.7,0.5,0.11,0.11285714285714285,0.0,0,85.23513943382804
38,4A,3.4,10.52,1.03,0.54,13.11044,2.64,1.1,1.4,0.7,0.5,0.11,0.11285714285714285,0.0,0,85.64007237441646
39,4A,3.4228571428571426,10.52,1.03,0.54,13.11044,2.64,1.1,1.4,0.7,0.5,0.11,0.11285714285714285,0.0,0,85.63791897402612
40,4A,3.4228571428571426,10.52,1.03,0.54,13.11044,2.64,1.1,1.2285714285714286,0.7,0.5,0.11,0.11285714285714285,0.0,0,85.54804304136823
