1,2B,2.697142857142857,8.88,0.8842857142857142,0.6128571428571429,19.531885714285714,2.7314285714285713,1.1,1.2714285714285714,0.7,0.5,0.06,0.11285714285714285,0.0,0,112.11901059003866
2,2B,2.697142857142857,8.88,0.8842857142857142,0.6128571428571429,19.531885714285714,2.7314285714285713,1.1,1.1,0.7,0.5,0.06,0.11285714285714285,0.0,0,111.87862109677847
3,2B,2.697142857142857,8.88,0.69,0.6128571428571429,19.531885714285714,2.7314285714285713,1.1,1.1,0.7,0.5,0.06,0.11285714285714285,0.0,0,111.49688433779964
4,2B,2.697142857142857,8.88,0.69,0.6128571428571429,19.531885714285714,2.7314285714285713,1.1,1.1,0.7,0.2142857142857143,0.06,0.11285714285714285,0.0,0,112.43898724960677
5,2B,2.697142857142857,8.88,0.69,0.71,19.531885714285714,2.7314285714285713,1.1,1.1,0.7,0.2142857142857143,0.06,0.11285714285714285,0.0,0,112.84754795171305
6,2B,2.697142857142857,8.88,0.69,0.71,19.531885714285714,2.7314285714285713,1.1,1.1,0.7457142857142857,0.2142857142857143,0.06,0.11285714285714285,0.0,0,112.64474442441063
7,2B,2.697142857142857,8.88,0.69,0.71,19.531885714285714,2.7314285714285713,1.1,1.1,0.7457142857142857,0.2142857142857143,0.06,0.09,0.0,0,112.45844157704435
8,2B,2.697142857142857,8.88,0.69,0.71,19.531885714285714,2.64,1.1,1.1,0.7457142857142857,0.2142857142857143,0.06,0.09,0.0,0,113.29327168420495
9,2B,2.697142857142857,8.88,0.69,0.71,13.11044,2.64,1.1,1.1,0.7457142857142857,0.2142857142857143,0.06,0.09,0.0,0,100.78049387595722
10,2B,3.4,8.88,0.69,0.71,13.11044,2.64,1.1,1.1,0.7457142857142857,0.2142857142857143,0.06,0.09,0.0,0,100.37133981025384
11,2B,3.4,8.88,0.69,0.71,13.11044,2.64,1.2714285714285714,1.1,0.7457142857142857,0.2142857142857143,0.06,0.09,0.0,0,100.38032816758981
12,2B,3.4,8.88,0.69,0.71,13.11044,2.64,1.2714285714285714,1.1,0.7457142857142857,0.2142857142857143,0.08857142857142856,0.09,0.0,0,100.4114304004414
13,2B,3.4,9.405714285714286,0.69,0.71,13.11044,2.64,1.2714285714285714,1.1,0.7457142857142857,0.2142857142857143,0.08857142857142856,0.09,0.0,0,100.33408466820906
14,2B,3.4,9.405714285714286,0.69,0.71,13.11044,2.64,1.2714285714285714,1.1,0.7457142857142857,0.2142857142857143,0.08857142857142856,0.09,-62.33599999999999,0,106.52641258850666
15,2B,2.697142857142857,9.405714285714286,0.69,0.54,19.531885714285714,2.8,1.2714285714285714,1.4,0.78,0.0,0.08142857142857143,0.13,-46.752,0,117.01773914241925
16,2B,2.697142857142857,9.405714285714286,0.69,0.54,19.531885714285714,2.8,1.1,1.4,0.78,0.0,0.08142857142857143,0.13,-46.752,0,117.00875078523198
17,2B,2.697142857142857,8.88,0.69,0.54,19.531885714285714,2.8,1.1,1.4,0.78,0.0,0.08142857142857143,0.13,-46.752,0,117.08609651744494
18,2B,2.697142857142857,8.88,0.69,0.54,13.11044,2.8,1.1,1.4,0.78,0.0,0.08142857142857143,0.13,-46.752,0,104.57331870922893
19,2B,2.697142857142857,8.88,0.69,0.6371428571428571,13.11044,2.8,1.1,1.4,0.78,0.0,0.08142857142857143,0.13,-46.752,0,104.9818794114169
20,2B,3.4,8.88,0.69,0.6371428571428571,13.11044,2.8,1.1,1.4,0.78,0.0,0.08142857142857143,0.13,-46.752,0,104.57272534548405
21,2B,3.4,8.88,0.69,0.6371428571428571,13.11044,2.8,1.1,1.4,0.78,0.0,0.08142857142857143,0.10714285714285715,-46.752,0,104.38642249823418
22,2B,3.4,8.88,0.69,0.6371428571428571,13.11044,2.7085714285714286,1.1,1.4,0.78,0.0,0.08142857142857143,0.10714285714285715,-46.752,0,105.22125260535061
23,2B,3.4,8.88,0.69,0.6371428571428571,13.11044,2.7085714285714286,1.1,1.4,0.78,0.0,0.08142857142857143,0.10714285714285715,-109.088,0,111.41358052563349
24,2B,3.4,8.88,0.69,0.6371428571428571,13.11044,2.7085714285714286,1.1,1.4,0.78,0.0,0.11,0.10714285714285715,-109.088,0,111.44468275878874
25,2B,3.4,8.88,0.8842857142857142,0.6371428571428571,13.11044,2.7085714285714286,1.1,1.4,0.78,0.0,0.11,0.10714285714285715,-109.088,0,111.82641951715571
26,2B,3.4,8.88,0.8842857142857142,0.6371428571428571,13.11044,2.7085714285714286,1.1,1.2285714285714286,0.78,0.0,0.11,0.10714285714285715,-109.088,0,111.58603002410722
27,2B,3.4,8.88,0.8842857142857142,0.6371428571428571,13.11044,2.7085714285714286,1.1,1.2285714285714286,0.7342857142857143,0.0,0.11,0.10714285714285715,-109.088,0,111.78883355133779
28,2B,3.4,8.88,0.8842857142857142,0.6371428571428571,13.11044,2.7085714285714286,1.1,1.2285714285714286,0.7342857142857143,0.2857142857142857,0.11,0.10714285714285715,-109.088,0,110.84673063993772
29,2B,2.697142857142857,9.274285714285716,1.03,0.6128571428571429,24.34797,2.8,1.2285714285714286,1.1,0.7457142857142857,0.0,0.08857142857142856,0.13,-46.752,0,127.13306828746566
30,2B,2.697142857142857,9.274285714285716,1.03,0.6128571428571429,24.34797,2.8,1.2285714285714286,1.1,0.7457142857142857,0.0,0.08857142857142856,0.13,-109.088,0,133.32539620753028
31,2B,2.697142857142857,9.274285714285716,1.03,0.6128571428571429,24.34797,2.8,1.2285714285714286,1.1,0.7457142857142857,0.0,0.06,0.13,-109.088,0,133.29429397525178
