1,6A,3.835371119090359,11.689906448778604,0.6430878623760039,0.5089479816114453,16.816876372660214,2.6927722568594374,1.1989479816114452,1.1989479816114452,0.7263861284297187,0.1649133026857421,0.07649133026857421,0.10319306421485937,-73.10787527323552,0,98.71992900483993
2,6A,3.508011119090359,11.678446448778605,0.6428078623760038,0.5071479816114453,16.726976132660216,2.6908522568594373,1.1947479816114452,1.1941479816114453,0.7249461284297187,0.1539133026857421,0.07529133026857421,0.10215306421485937,-76.38051527323552,0,99.08287805673963
3,6A,3.6193488809096404,11.666986448778605,0.6425278623760039,0.5053479816114452,16.637075892660217,2.6889322568594376,1.1905479816114453,1.1893479816114454,0.7235061284297187,0.14291330268574215,0.07409133026857422,0.10111306421485937,-79.65315527323551,0,99.06974119955403
4,6A,3.9467088809096404,11.655526448778605,0.6422478623760038,0.5035479816114452,16.547175652660215,2.6870122568594375,1.1863479816114453,1.1845479816114453,0.7220661284297187,0.13191330268574214,0.07289133026857421,0.10007306421485937,-82.92579527323552,0,98.87141324517934
5,6A,4.27406888090964,11.644066448778604,0.6419678623760039,0.5017479816114452,16.457275412660216,2.6850922568594373,1.1821479816114453,1.1797479816114453,0.7206261284297187,0.12091330268574213,0.07169133026857422,0.09903306421485937,-86.1984352732355,0,98.67308529074099
6,6A,4.601428880909641,11.632606448778606,0.6416878623760038,0.49994798161144527,16.367375172660218,2.6831722568594376,1.1779479816114453,1.1749479816114454,0.7191861284297187,0.10991330268574218,0.07049133026857422,0.09799306421485937,-89.47107527323551,0,98.4747573361853
7,6A,4.511211119090358,11.621146448778605,0.6414078623760039,0.49814798161144525,16.277474932660216,2.6812522568594375,1.1737479816114453,1.1701479816114453,0.7177461284297187,0.09891330268574217,0.0692913302685742,0.09695306421485937,-92.74371527323552,0,98.63440958114252
8,6A,4.183851119090359,11.609686448778605,0.6411278623760038,0.4963479816114453,16.187574692660213,2.6793322568594373,1.1695479816114454,1.1653479816114454,0.7163061284297187,0.08791330268574213,0.06809133026857421,0.09591306421485937,-96.01635527323552,0,98.99735863310953
9,6A,3.8564911190903595,11.598226448778606,0.6408478623760039,0.49454798161144525,16.097674452660215,2.6774122568594376,1.1653479816114454,1.1605479816114452,0.7148661284297188,0.07691330268574206,0.06689133026857422,0.09487306421485936,-99.28899527323551,0,99.36030768523752
10,6A,3.529131119090359,11.586766448778604,0.6405678623760038,0.49274798161144523,16.007774212660216,2.6754922568594375,1.1611479816114454,1.1557479816114453,0.7134261284297188,0.06591330268574208,0.0656913302685742,0.09383306421485936,-102.5616352732355,0,99.72325673704536
11,6A,3.5982288809096405,11.575306448778605,0.6402878623760039,0.49094798161144526,15.917873972660216,2.673572256859438,1.1569479816114454,1.1509479816114454,0.7119861284297186,0.05491330268574221,0.0644913302685742,0.09279306421485937,-105.83427527323553,0,99.74633129960121
12,6A,3.92558888090964,11.563846448778605,0.6400078623760039,0.48914798161144524,15.827973732660215,2.6716522568594376,1.1527479816114454,1.1461479816114453,0.7105461284297186,0.04391330268574217,0.06329133026857421,0.09175306421485936,-109.06908472676562,0,99.54578051200379
13,6A,4.25294888090964,11.552386448778606,0.6397278623760039,0.4873479816114452,15.738073492660217,2.6697322568594375,1.1485479816114454,1.1413479816114454,0.7091061284297187,0.032913302685742135,0.06209133026857421,0.09071306421485935,-105.7964447267645,0,98.9628674256871
14,6A,4.580308880909641,11.540926448778606,0.6394478623760039,0.48554798161144525,15.648173252660216,2.6678122568594373,1.1443479816114452,1.1365479816114454,0.7076661284297187,0.021913302685742098,0.0608913302685742,0.09032693578514063,-102.52380472676445,0,98.38208079939768
